transaction_id,account_id,customer_id,transaction_date,transaction_type,amount,currency,status
MOB03001216,ACC001374,CUS000925,2026-08-26T11:05:06,WITHDRAWAL,1746.99,USD,SUCCESS
MOB03001217,ACC001470,CUS000988,2026-08-26T03:17:20,DEPOSIT,1417.4,PEN,SUCCESS
MOB03001218,ACC000758,CUS000516,2026-08-26T20:38:33,DEPOSIT,4962.73,USD,SUCCESS
MOB03001219,ACC000024,CUS000016,2026-08-26T01:03:00,PAYMENT,3001.55,USD,SUCCESS
MOB03001220,ACC001366,CUS000919,2026-08-26T18:42:50,DEPOSIT,3291.31,PEN,SUCCESS
MOB03001221,ACC001196,CUS000807,2026-08-26T03:31:03,TRANSFER,4272.61,PEN,REJECTED
MOB03001222,ACC000085,CUS000056,2026-08-26T06:10:10,TRANSFER,3936.46,USD,SUCCESS
MOB03001223,ACC000307,CUS000207,2026-08-26T07:42:33,PAYMENT,3747.14,USD,SUCCESS
MOB03001224,ACC000858,CUS000583,2026-08-26T10:20:09,PAYMENT,628.62,PEN,SUCCESS
MOB03001225,ACC000398,CUS000268,2026-08-26T10:22:55,DEPOSIT,1502.2,USD,FAILED
MOB03001226,ACC000849,CUS000576,2026-08-26T22:37:49,TRANSFER,4542.38,PEN,SUCCESS
MOB03001227,ACC001464,CUS000985,2026-08-26T12:15:16,WITHDRAWAL,1216.18,USD,SUCCESS
MOB03001228,accOOO197,CUS000135,2026-08-26T09:15:15,WITHDRAWAL,3951.17,USD,SUCCESS
MOB03001229,ACC000153,CUS000103,2026-08-26T18:07:20,TRANSFER,1149.58,USD,SUCCESS
MOB03001230,ACC000017,CUS000011,2026-08-26T18:19:01,WITHDRAWAL,4075.07,PEN,SUCCESS
MOB03001231,ACC000170,CUS000114,2027-08-23T18:09:14,TRANSFER,677.35,PEN,SUCCESS
MOB03001232,ACC000908,CUS000615,2026-08-26T04:00:55,TRANSFER,2050.62,PEN,SUCCESS
MOB03001233,ACC001404,CUS000945,2026-08-26T13:49:38,TRANSFER,4737.01,PEN,SUCCESS
MOB03001234,ACC000253,CUS000172,2026-08-26T13:15:17,DEPOSIT,1099.89,USD,SUCCESS
MOB03001235,ACC001106,CUS000747,2026-08-26T23:46:56,DEPOSIT,2643.64,USD,SUCCESS
MOB03001236,ACC001197,CUS000808,2026-08-26T13:26:05,WITHDRAWAL,717.2,USD,REJECTED
MOB03001237,ACC000080,CUS000053,2026-08-26T00:37:06,TRANSFER,1587.68,PEN,SUCCESS
MOB03001238,ACC000048,CUS000032,2026-08-26T02:52:27,DEPOSIT,765.6,USD,SUCCESS
MOB03001239,ACC001274,CUS000859,2026-08-26T17:05:08,WITHDRAWAL,2573.4,PEN,SUCCESS
MOB03001240,ACC001181,CUS000233,2026-08-26T18:27:43,DEPOSIT,3516.74,USD,SUCCESS
MOB03001241,ACC001136,CUS000768,2026-08-26T03:54:20,PAYMENT,3271.17,USD,SUCCESS
MOB03001242,ACC000216,CUS000146,2026-08-26T09:18:20,PAYMENT,338.01,USD,SUCCESS
MOB03001243,ACC000434,CUS000291,2026-08-26T22:45:48,TRANSFER,402.67,USD,SUCCESS
MOB03001244,ACC000212,,2026-08-26T12:10:58,TRANSFER,2351.3,USD,SUCCESS
MOB03001245,ACC000756,CUS000515,2026-08-26T05:41:41,TRANSFER,2264.41,USD,REJECTED
MOB03001246,ACC000842,CUS000832,2026-08-26T22:18:23,DEPOSIT,682.57,PEN,SUCCESS
MOB03001247,ACC000562,CUS000383,2026-08-26T04:17:38,PAYMENT,1292.66,PEN,SUCCESS
MOB03001248,ACC000083,CUS000054,2026-08-26T13:38:34,WITHDRAWAL,3395.8,PEN,SUCCESS
MOB03001249,ACC000348,CUS000235,2026-08-26T03:29:55,WITHDRAWAL,3318.12,USD,SUCCESS
MOB03001250,ACC001274,CUS000859,2026-08-26T22:54:30,DEPOSIT,1944.5,USD,SUCCESS
MOB04000001,ACC000264,CUS000179,2026-08-27T08:50:22,WITHDRAWAL,3923.2,PEN,PENDING
MOB04000002,ACC000722,CUS000494,2026-08-27T14:25:55,DEPOSIT,1119.29,USD,SUCCESS
MOB04000003,ACC001258,CUS000847,2026-08-27T04:20:54,DEPOSIT,3996.44,PEN,FAILED
MOB04000004,ACC001111,CUS000752,2026-08-27T23:21:21,WITHDRAWAL,1290.46,PEN,SUCCESS
MOB04000005,ACC000147,CUS000098,2026-08-27T11:30:06,TRANSFER,2459.01,USD,SUCCESS
MOB04000006,ACC000921,CUS000623,2026-08-27T02:16:47,WITHDRAWAL,3300.74,PEN,SUCCESS
MOB04000007,ACC001003,CUS000680,2026-08-27T15:50:06,DEPOSIT,2552.26,PEN,SUCCESS
MOB04000008,ACC000171,CUS000115,2026-08-27T13:21:58,WITHDRAWAL,809.27,PEN,SUCCESS
MOB04000009,ACC000497,CUS000339,2026-08-27T06:23:55,WITHDRAWAL,3767.95,USD,PENDING
MOB04000010,ACC001407,CUS000947,2026-08-27T20:53:31,PAYMENT,36.38,USD,REJECTED
MOB04000011,ACC001065,CUS000720,2026-08-27T12:59:02,PAYMENT,4374.03,USD,SUCCESS
MOB04000012,ACC001064,CUS000719,2026-08-27T07:33:51,TRANSFER,3203.95,USD,PENDING
MOB04000013,ACC000251,CUS000171,2026-08-27T07:10:26,TRANSFER,2700.08,PEN,SUCCESS
MOB04000014,ACC000674,CUS000462,2026-08-27T03:14:36,DEPOSIT,1018.68,USD,SUCCESS
MOB04000015,ACC000149,CUS000100,2026-08-27T01:13:43,DEPOSIT,3921.34,PEN,SUCCESS
MOB04000016,ACC000696,CUS000477,2026-08-27T04:34:53,WITHDRAWAL,4617.01,PEN,SUCCESS
MOB04000017,ACC000048,CUS000032,2026-08-27T11:38:21,TRANSFER,1469.76,PEN,SUCCESS
MOB04000018,ACC000485,CUS000329,2026-08-27T21:11:05,DEPOSIT,518.56,USD,PENDING
MOB04000019,ACC000696,CUS000477,2026-08-27T06:35:23,TRANSFER,2341.18,USD,SUCCESS
MOB04000020,ACC000690,CUS000473,2026-08-27T19:01:19,DEPOSIT,-4496.63,USD,PENDING
MOB04000021,ACC001377,CUS000927,2026-08-27T01:36:44,DEPOSIT,1710.92,USD,SUCCESS
MOB04000022,ACC000078,CUS000052,2026-08-27T02:10:38,WITHDRAWAL,916.08,PEN,SUCCESS
MOB04000023,ACC000110,CUS000070,2026-08-27T22:45:37,TRANSFER,4701.95,PEN,SUCCESS
MOB04000024,ACC001131,CUS000765,2026-08-27T09:02:29,DEPOSIT,2655.37,USD,SUCCESS
MOB04000025,ACC001369,CUS000921,2026-08-27T18:35:03,PAYMENT,1706.71,USD,SUCCESS
MOB04000026,ACC001144,CUS000773,2026-08-27T17:13:48,DEPOSIT,2380.36,PEN,SUCCESS
MOB04000027,ACC000408,CUS000276,2026-08-27T03:20:38,TRANSFER,957.61,USD,SUCCESS
MOB04000028,ACC000866,CUS000588,2026-08-27T15:48:58,PAYMENT,3830.48,PEN,SUCCESS
MOB04000029,ACC000535,CUS000362,2026-08-27T05:17:27,PAYMENT,2057.93,USD,SUCCESS
MOB04000030,ACC000370,CUS000249,2026-08-27T05:59:19,TRANSFER,4862.51,USD,REJECTED
MOB04000031,ACC000896,CUS000606,2026-08-27T04:04:17,DEPOSIT,495.24,PEN,SUCCESS
MOB04000032,ACC000513,CUS000349,2026-08-27T01:51:04,PAYMENT,1579.86,PEN,SUCCESS
MOB04000033,ACC000568,CUS000388,2026-08-27T16:54:48,TRANSFER,2809.49,PEN,SUCCESS
MOB04000034,ACC001282,CUS000864,2026-08-27T16:13:59,DEPOSIT,1878.83,PEN,SUCCESS
MOB04000035,ACC001367,CUS000920,2026-08-27T17:12:53,WITHDRAWAL,3540.95,PEN,SUCCESS
MOB04000036,ACC001257,CUS000847,2026-08-27T14:06:27,TRANSFER,604.9,USD,SUCCESS
MOB04000037,ACC000230,CUS000157,2026-08-27T03:06:40,TRANSFER,431.2,PEN,FAILED
MOB04000038,ACC000651,CUS000446,2026-08-27T00:09:49,WITHDRAWAL,2398.57,PEN,SUCCESS
MOB04000039,ACC000091,CUS000059,2026-08-27T10:00:53,DEPOSIT,2243.93,PEN,SUCCESS
MOB04000040,ACC000804,CUS000544,2026-08-27T10:24:12,WITHDRAWAL,2980.88,PEN,SUCCESS
MOB04000041,ACC000129,CUS000086,2026-08-27T12:40:53,WITHDRAWAL,2866.6,PEN,SUCCESS
MOB04000042,ACC993901,CUS000702,2026-08-27T15:04:41,TRANSFER,4993.79,PEN,SUCCESS
MOB04000043,ACC000658,CUS000450,2026-08-27T09:50:30,DEPOSIT,709.97,USD,SUCCESS
MOB04000044,ACC001480,CUS000995,2026-08-27T03:43:30,DEPOSIT,1792.82,PEN,SUCCESS
MOB04000045,ACC000358,CUS000241,2026-08-27T07:12:16,PAYMENT,3906.41,USD,PENDING
MOB04000046,ACC000239,CUS000164,2026-08-27T01:50:19,TRANSFER,515.0,USD,SUCCESS
MOB04000047,ACC000360,CUS000242,2026-08-27T16:14:15,WITHDRAWAL,2541.33,PEN,SUCCESS
MOB04000048,ACC001346,CUS000908,2026-08-27T20:11:16,TRANSFER,3659.42,USD,SUCCESS
MOB04000049,ACC001461,CUS000983,2026-08-27T16:29:32,PAYMENT,1777.65,PEN,SUCCESS
MOB04000050,ACC000827,CUS000559,2026-08-27T14:12:31,DEPOSIT,3273.67,USD,FAILED
MOB04000051,ACC000671,CUS000460,2026-08-27T05:22:12,PAYMENT,4209.79,PEN,SUCCESS
MOB04000052,ACC000333,CUS000224,2026-08-27T10:12:03,PAYMENT,3677.93,USD,SUCCESS
MOB04000053,ACC001474,CUS000991,2026-08-27T00:16:07,DEPOSIT,4659.95,USD,REJECTED
MOB04000054,ACC001039,CUS000703,2026-08-27T01:34:09,DEPOSIT,3732.0,USD,SUCCESS
MOB04000055,ACC001200,CUS000809,2026-08-27T03:18:42,TRANSFER,4602.18,PEN,SUCCESS
MOB04000056,ACC001299,CUS000877,2026-08-27T06:05:17,TRANSFER,4392.72,USD,SUCCESS
MOB04000057,ACC000955,CUS000645,2026-08-27T00:20:15,WITHDRAWAL,3017.04,USD,SUCCESS
MOB04000058,ACC000325,CUS000219,2026-08-27T19:57:08,DEPOSIT,3340.75,USD,SUCCESS
MOB04000059,ACC000243,CUS000166,2026-08-27T00:11:39,DEPOSIT,504.12,PEN,FAILED
MOB04000060,ACC001253,CUS000844,2026-08-27T02:08:53,DEPOSIT,3172.84,USD,SUCCESS
MOB04000061,ACC001310,CUS000883,2026-08-27T07:54:04,TRANSFER,4863.62,PEN,SUCCESS
MOB04000062,ACC000110,CUS000070,2026-08-27T13:08:34,TRANSFER,1908.41,USD,SUCCESS
MOB04000063,ACC001317,CUS000888,2026-08-27T10:19:13,WITHDRAWAL,3533.4,PEN,SUCCESS
MOB04000064,ACC000434,CUS000291,2026-08-27T08:06:01,PAYMENT,4061.64,PEN,SUCCESS
MOB04000065,ACC000365,CUS000245,2026-08-27T07:05:00,WITHDRAWAL,672.72,USD,PENDING
MOB04000066,ACC000192,CUS000132,2026-08-27T11:04:49,PAYMENT,1794.27,USD,SUCCESS
MOB04000067,ACC001100,CUS000743,2026-08-27T12:37:43,TRANSFER,4984.58,USD,SUCCESS
MOB04000068,ACC001209,CUS000815,2026-08-27T23:17:15,TRANSFER,1676.5,USD,SUCCESS
MOB04000069,ACC000040,cusOOOO26,2026-08-27T10:52:34,WITHDRAWAL,2811.68,PEN,SUCCESS
MOB04000070,ACC000391,CUS000264,2026-08-27T23:43:06,PAYMENT,4269.62,USD,SUCCESS
MOB04000071,ACC000558,CUS000381,2026-08-27T09:19:44,WITHDRAWAL,1185.47,USD,SUCCESS
MOB04000072,ACC000307,CUS000207,2026-08-27T04:42:55,PAYMENT,1515.02,PEN,SUCCESS
MOB04000073,ACC000884,CUS000598,2026-08-27T06:01:29,DEPOSIT,3421.88,USD,SUCCESS
MOB04000072,ACC000307,CUS000207,2026-08-27T04:42:55,PAYMENT,1515.02,PEN,SUCCESS
MOB04000075,ACC001049,CUS000710,2026-08-27T11:10:01,WITHDRAWAL,4154.52,USD,SUCCESS
MOB04000076,ACC000987,CUS000671,2026-08-27T03:14:41,TRANSFER,965.97,USD,SUCCESS
MOB04000077,ACC000230,CUS000157,2026-08-27T03:15:01,DEPOSIT,2198.54,USD,SUCCESS
MOB04000078,ACC001014,CUS000687,2026-08-27T01:20:23,PAYMENT,1375.42,PEN,SUCCESS
MOB04000079,ACC001225,CUS000825,2026-08-27T07:17:08,PAYMENT,1228.69,PEN,SUCCESS
MOB04000080,ACC000887,CUS000600,2026-08-27T20:31:32,PAYMENT,2723.55,USD,FAILED
MOB04000081,ACC000892,CUS000603,2026-08-27T23:39:02,WITHDRAWAL,2029.47,USD,SUCCESS
MOB04000082,ACC000361,CUS000242,2026-08-27T06:21:53,DEPOSIT,2266.21,PEN,SUCCESS
MOB04000083,ACC001068,CUS000722,2026-08-27T07:58:21,WITHDRAWAL,1113.17,PEN,SUCCESS
MOB04000084,ACC000120,CUS000080,2026-08-27T06:53:17,DEPOSIT,2404.44,USD,SUCCESS
MOB04000085,ACC000237,CUS990815,2026-08-27T05:57:58,WITHDRAWAL,355.37,PEN,SUCCESS
MOB04000086,ACC001455,CUS000979,2026-08-27T18:58:05,PAYMENT,4974.85,USD,SUCCESS
MOB04000087,ACC000043,CUS000028,2026-08-27T08:12:48,WITHDRAWAL,3262.98,PEN,PENDING
MOB04000088,ACC001203,CUS000811,2026-08-27T13:37:45,TRANSFER,785.15,PEN,SUCCESS
MOB04000089,ACC000770,CUS000524,2026-08-27T22:57:29,DEPOSIT,2931.3,PEN,SUCCESS
MOB04000090,ACC000909,CUS000616,2026-08-27T22:09:26,DEPOSIT,3959.88,PEN,SUCCESS
MOB04000091,ACC001254,CUS000844,2026-08-27T17:15:22,WITHDRAWAL,1871.0,PEN,SUCCESS
MOB04000092,ACC000259,CUS000175,2026-08-27T22:42:39,DEPOSIT,3420.92,USD,PENDING
MOB04000093,ACC001210,CUS000816,2026-08-27T07:04:04,PAYMENT,3377.87,USD,SUCCESS
MOB04000094,ACC001177,CUS000795,2026-08-27T15:44:48,PAYMENT,1905.83,PEN,SUCCESS
MOB04000095,ACC000214,CUS000145,2026-08-27T00:35:08,PAYMENT,190.45,PEN,SUCCESS
MOB04000096,ACC001016,CUS000688,2026-08-27T17:01:08,PAYMENT,2150.49,PEN,SUCCESS
MOB04000097,ACC001426,CUS000960,2026-08-27T03:43:22,DEPOSIT,3036.38,PEN,SUCCESS
MOB04000098,ACC001310,CUS000883,2026-08-27T00:05:19,DEPOSIT,3483.99,PEN,SUCCESS
MOB04000099,ACC000965,CUS000653,2026-08-27T10:31:37,WITHDRAWAL,4156.57,PEN,SUCCESS
MOB04000100,ACC000721,CUS000493,2026-08-27T11:39:40,TRANSFER,138.65,PEN,PENDING
MOB04000101,ACC001170,CUS000790,2026-08-27T01:07:28,DEPOSIT,847.25,USD,PENDING
MOB04000102,ACC000969,CUS000656,2026-08-27T01:58:27,DEPOSIT,2284.62,PEN,REJECTED
MOB04000103,ACC001409,CUS000948,2026-08-27T02:51:03,DEPOSIT,4509.54,USD,REJECTED
MOB04000104,ACC000670,CUS000459,2026-08-27T00:23:03,PAYMENT,2501.09,PEN,SUCCESS
MOB04000105,ACC000067,CUS000044,2026-08-27T15:44:31,WITHDRAWAL,2370.92,PEN,SUCCESS
MOB04000106,ACC001371,CUS000923,2026-08-27T07:23:26,TRANSFER,2090.78,PEN,SUCCESS
MOB04000107,ACC994467,CUS000774,2026-08-27T06:33:24,DEPOSIT,823.42,USD,SUCCESS
MOB04000108,ACC000166,CUS000111,2026-08-27T03:04:39,WITHDRAWAL,2481.87,PEN,REJECTED
MOB04000109,ACC001187,CUS000802,2026-08-27T21:09:06,TRANSFER,137.6,PEN,SUCCESS
MOB04000110,ACC001178,CUS000795,2026-08-27T11:57:18,TRANSFER,4642.25,USD,SUCCESS
MOB04000111,ACC000531,CUS000360,2026-08-27T17:35:23,DEPOSIT,734.55,USD,SUCCESS
MOB04000112,ACC001386,CUS000933,2026-08-27T01:13:59,DEPOSIT,4383.35,PEN,SUCCESS
MOB04000113,ACC000908,CUS000615,2026-08-27T15:09:58,PAYMENT,4608.64,PEN,SUCCESS
MOB04000114,ACC000904,CUS000613,2026-08-27T17:15:34,WITHDRAWAL,1103.44,USD,FAILED
MOB04000115,ACC001067,CUS000721,2026-08-27T23:40:39,PAYMENT,3564.11,PEN,SUCCESS
MOB04000116,ACC001202,CUS000810,2026-08-27T19:41:17,WITHDRAWAL,3412.49,PEN,REJECTED
MOB04000117,ACC000448,CUS000301,2026-08-27T18:39:35,TRANSFER,3193.71,USD,SUCCESS
MOB04000118,ACC000798,CUS000541,2026-08-27T20:04:05,PAYMENT,2523.85,PEN,SUCCESS
MOB04000119,ACC000832,CUS000564,2026-08-27T01:52:17,WITHDRAWAL,4470.04,USD,SUCCESS
MOB04000120,ACC000957,CUS000646,2026-08-27T06:20:59,WITHDRAWAL,763.08,PEN,SUCCESS
MOB04000121,ACC000464,CUS000312,2026-08-27T01:56:02,WITHDRAWAL,2533.88,PEN,SUCCESS
MOB04000122,ACC000668,CUS000458,2026-08-27T10:04:03,DEPOSIT,897.44,USD,FAILED
MOB04000123,ACC000881,CUS000596,2026-08-27T16:51:20,PAYMENT,4673.58,USD,PENDING
MOB04000124,ACC001362,CUS000917,2026-08-27T12:25:10,DEPOSIT,4838.09,USD,PENDING
MOB04000125,ACC001383,CUS000931,2026-08-27T06:07:30,PAYMENT,2470.75,USD,SUCCESS
MOB04000126,ACC000035,CUS000023,2026-08-27T17:03:37,DEPOSIT,3119.54,PEN,SUCCESS
MOB04000127,ACC001184,CUS000800,2026-08-27T07:27:05,WITHDRAWAL,2292.64,USD,SUCCESS
MOB04000128,ACC001454,CUS000978,2026-08-27T15:27:43,DEPOSIT,1674.68,PEN,REJECTED
MOB04000129,ACC000613,CUS000420,2026-08-27T05:21:24,TRANSFER,587.17,PEN,SUCCESS
MOB04000130,ACC000838,CUS000569,2026-08-27T01:07:55,DEPOSIT,1898.31,USD,SUCCESS
MOB04000131,ACC001098,CUS000741,2026-08-27T13:19:53,WITHDRAWAL,3212.4,USD,FAILED
MOB04000132,ACC000381,CUS000257,2026-08-27T04:01:03,DEPOSIT,2863.92,PEN,SUCCESS
MOB04000133,ACC000363,CUS000244,2026-08-27T22:52:44,DEPOSIT,470.32,PEN,SUCCESS
MOB04000134,ACC000783,CUS000532,2026-08-27T12:51:48,TRANSFER,1419.45,PEN,PENDING
MOB04000135,ACC001051,CUS000712,2026-08-27T21:49:46,WITHDRAWAL,3718.93,USD,SUCCESS
MOB04000136,ACC000456,CUS000307,2026-08-27T19:05:08,PAYMENT,3839.62,PEN,SUCCESS
MOB04000137,ACC000317,CUS000214,2026-08-27T03:08:50,WITHDRAWAL,1609.16,USD,SUCCESS
MOB04000138,ACC000868,CUS000590,2026-08-27T16:34:59,TRANSFER,1259.91,PEN,SUCCESS
MOB04000139,ACC000303,CUS000205,2026-08-27T07:02:35,PAYMENT,1724.98,PEN,SUCCESS
MOB04000140,ACC000318,CUS000215,2026-08-27T02:48:11,TRANSFER,2274.09,USD,SUCCESS
MOB04000141,ACC000062,CUS000041,2026-08-27T18:10:25,TRANSFER,500.75,PEN,SUCCESS
MOB04000142,ACC000097,CUS000062,2026-08-27T08:43:51,TRANSFER,274.9,PEN,SUCCESS
MOB04000143,ACC001043,CUS000705,2026-08-27T13:02:31,WITHDRAWAL,4340.43,USD,SUCCESS
MOB04000144,ACC000032,CUS000021,2026-08-27T20:50:40,DEPOSIT,4921.91,PEN,PENDING
MOB04000145,ACC000486,CUS000329,2026-08-27T02:35:43,TRANSFER,2921.46,PEN,SUCCESS
MOB04000146,ACC001296,CUS000875,2026-08-27T23:21:22,PAYMENT,500.53,PEN,SUCCESS
MOB04000147,ACC000473,CUS000320,2026-08-27T07:54:18,PAYMENT,1856.96,USD,SUCCESS
MOB04000148,ACC001353,CUS000912,2026-08-27T08:30:46,TRANSFER,4533.22,PEN,SUCCESS
MOB04000149,ACC001125,CUS000761,2026-08-27T15:01:04,WITHDRAWAL,1953.01,PEN,SUCCESS
MOB04000150,ACC000003,CUS000002,2026-08-27T17:08:38,DEPOSIT,3763.01,USD,SUCCESS
MOB04000151,ACC001080,CUS000731,2026-08-27T01:03:25,DEPOSIT,636.57,PEN,FAILED
MOB04000152,ACC000119,CUS000079,2026-08-27T23:28:52,PAYMENT,4773.82,USD,SUCCESS
MOB04000153,ACC001252,CUS000843,2026-08-27T17:00:33,TRANSFER,389.42,USD,SUCCESS
MOB04000154,ACC001155,CUS000780,2026-08-27T06:32:08,TRANSFER,1949.06,PEN,REJECTED
MOB04000155,ACC000522,CUS000355,2026-08-27T07:23:02,WITHDRAWAL,2174.65,USD,SUCCESS
MOB04000156,ACC000940,CUS000637,2026-08-27T23:38:25,DEPOSIT,3630.54,PEN,SUCCESS
MOB04000157,ACC000475,CUS000322,2026-08-27T22:08:37,TRANSFER,3084.39,USD,SUCCESS
MOB04000158,ACC000327,CUS000221,2026-08-27T00:47:50,DEPOSIT,219.75,USD,SUCCESS
MOB04000159,ACC000653,CUS000447,2026-08-27T23:21:27,PAYMENT,2443.17,PEN,PENDING
MOB04000160,ACC000828,CUS000560,2026-08-27T02:50:08,TRANSFER,1217.71,USD,SUCCESS
MOB04000161,ACC001381,CUS000930,2026-08-27T19:13:04,PAYMENT,1258.77,USD,PENDING
MOB04000162,ACC001261,CUS000849,2026-08-27T15:42:18,PAYMENT,3047.87,PEN,SUCCESS
MOB04000163,ACC001155,CUS000780,2026-08-27T11:52:52,PAYMENT,962.89,USD,SUCCESS
MOB04000164,ACC000636,CUS000436,2026-08-27T16:56:09,TRANSFER,2753.37,USD,SUCCESS
MOB04000165,ACC001388,CUS000935,2026-08-27T01:03:38,DEPOSIT,4189.13,PEN,SUCCESS
MOB04000166,ACC001295,CUS000874,2026-08-27T05:03:03,WITHDRAWAL,751.64,PEN,SUCCESS
MOB04000167,ACC000341,CUS000229,2026-08-27T07:23:10,TRANSFER,3341.02,USD,REJECTED
MOB04000168,ACC000469,CUS000316,2026-08-27T13:02:12,PAYMENT,3819.44,USD,SUCCESS
MOB04000169,ACC001405,CUS000945,2026-08-27T18:14:55,DEPOSIT,563.08,USD,SUCCESS
MOB04000170,ACC000139,CUS000093,2026-08-27T20:19:50,DEPOSIT,2838.31,USD,SUCCESS
MOB04000171,ACC000479,CUS000324,2026-08-27T23:09:58,WITHDRAWAL,3406.94,USD,SUCCESS
MOB04000172,ACC000333,CUS000224,2026-08-27T04:43:08,DEPOSIT,4759.91,USD,FAILED
MOB04000173,ACC000056,CUS000037,2026-08-27T11:10:13,TRANSFER,265.59,USD,SUCCESS
MOB04000174,ACC000326,CUS000220,2026-08-27T07:40:53,TRANSFER,2466.45,USD,SUCCESS
MOB04000175,ACC000088,CUS000057,2026-08-27T07:08:10,PAYMENT,3378.64,USD,SUCCESS
MOB04000176,ACC001111,CUS000752,2026-08-27T00:39:44,WITHDRAWAL,2387.85,PEN,SUCCESS
MOB04000177,ACC000142,CUS000096,2026-08-27T02:13:57,WITHDRAWAL,3035.22,PEN,SUCCESS
MOB04000178,ACC000842,CUS000571,2026-08-27T13:52:04,PAYMENT,3742.24,PEN,FAILED
MOB04000179,ACC001042,CUS000705,2026-08-27T10:22:50,PAYMENT,1623.35,PEN,SUCCESS
MOB04000180,ACC000973,CUS000660,2026-08-27T04:36:45,PAYMENT,3187.68,PEN,SUCCESS
MOB04000181,ACC000338,CUS000227,2026-08-27T09:03:06,TRANSFER,4261.56,USD,SUCCESS
MOB04000182,ACC000346,CUS000234,2026-08-27T07:55:17,WITHDRAWAL,3143.17,PEN,SUCCESS
MOB04000183,ACC000708,CUS000486,2026-08-27T23:30:30,DEPOSIT,364.43,PEN,FAILED
MOB04000184,ACC001071,CUS000725,2026-08-27T07:45:38,DEPOSIT,4459.46,PEN,SUCCESS
MOB04000185,ACC001441,CUS000652,2026-08-27T01:02:55,DEPOSIT,1832.93,USD,SUCCESS
MOB04000186,ACC001087,CUS000735,2026-08-27T08:51:21,DEPOSIT,2327.48,PEN,SUCCESS
MOB04000187,ACC000158,CUS000106,2026-08-27T07:35:19,TRANSFER,1506.06,USD,REJECTED
MOB04000188,ACC001379,CUS000928,2026-08-27T19:54:08,WITHDRAWAL,3892.67,USD,SUCCESS
MOB04000189,ACC001102,CUS000744,2026-08-27T23:42:43,PAYMENT,440.72,PEN,SUCCESS
MOB04000190,ACC001414,CUS000953,2026-08-27T06:43:22,WITHDRAWAL,3664.78,PEN,SUCCESS
MOB04000191,ACC000229,CUS000156,2026-08-27T07:14:43,WITHDRAWAL,4280.51,PEN,SUCCESS
MOB04000192,ACC001014,CUS000687,2026-08-27T17:18:44,PAYMENT,3809.19,USD,SUCCESS
MOB04000193,ACC001427,CUS000960,2026-08-27T21:28:46,DEPOSIT,4203.29,PEN,SUCCESS
MOB04000194,ACC001245,CUS000839,2026-08-27T02:16:44,PAYMENT,3741.19,USD,SUCCESS
MOB04000195,ACC001434,CUS000964,2026-08-27T23:44:01,PAYMENT,4777.46,USD,SUCCESS
MOB04000196,ACC990960,CUS000791,2026-08-27T20:31:31,WITHDRAWAL,1819.62,USD,SUCCESS
MOB04000197,ACC001307,CUS000882,2026-08-27T00:55:09,WITHDRAWAL,4237.1,PEN,SUCCESS
MOB04000198,ACC000858,CUS000583,2026-08-27T08:13:03,WITHDRAWAL,2308.7,USD,SUCCESS
MOB04000199,ACC001245,CUS000839,2026-08-27T15:25:56,TRANSFER,2677.34,PEN,SUCCESS
MOB04000200,ACC001414,CUS000953,2026-08-27T10:57:40,DEPOSIT,1042.81,PEN,SUCCESS
MOB04000201,ACC001434,CUS000964,2026-08-27T08:21:16,PAYMENT,905.97,PEN,SUCCESS
MOB04000202,ACC000552,CUS000376,2026-08-27T20:36:41,DEPOSIT,3882.43,PEN,SUCCESS
MOB04000203,ACC000523,CUS000356,2026-08-27T12:22:30,DEPOSIT,3609.1,PEN,SUCCESS
MOB04000204,ACC001325,CUS000894,2026-08-27T05:28:27,PAYMENT,2636.83,USD,SUCCESS
MOB04000205,ACC000964,CUS000652,2026-08-27T15:55:45,PAYMENT,3603.61,PEN,SUCCESS
MOB04000206,ACC000424,CUS000285,2026-08-27T12:56:47,TRANSFER,3761.93,USD,SUCCESS
MOB04000207,ACC001374,CUS000925,2026-08-27T05:01:34,TRANSFER,1325.39,PEN,SUCCESS
MOB04000208,ACC000551,CUS000375,2026-08-27T00:55:20,WITHDRAWAL,4421.03,PEN,SUCCESS
MOB04000209,ACC000573,CUS000392,2026-08-27T04:38:42,TRANSFER,2357.22,USD,SUCCESS
MOB04000210,ACC000052,CUS000035,2026-08-27T12:23:22,TRANSFER,4696.31,USD,SUCCESS
mobO4OOO211,ACC000010,CUS000005,2026-08-27T19:14:59,TRANSFER,3035.15,PEN,SUCCESS
MOB04000212,ACC000370,CUS000249,2026-08-27T23:50:24,WITHDRAWAL,2928.81,USD,SUCCESS
MOB04000213,ACC000979,CUS000665,2026-08-27T04:59:39,PAYMENT,4043.09,USD,SUCCESS
MOB04000214,ACC000283,CUS000191,2026-08-27T18:03:52,WITHDRAWAL,2343.62,PEN,SUCCESS
MOB04000215,ACC000735,CUS000502,2026-08-27T04:19:06,PAYMENT,667.46,USD,SUCCESS
MOB04000216,ACC000219,CUS000148,2026-08-27T20:03:32,PAYMENT,3344.37,USD,SUCCESS
MOB04000217,ACC000561,CUS000383,2026-08-27T16:14:57,TRANSFER,542.5,PEN,SUCCESS
MOB04000218,ACC000079,CUS000052,2026-08-27T07:30:21,WITHDRAWAL,2112.05,USD,SUCCESS
