account_id,customer_id,account_type,currency,opening_date,status
ACC001172,CUS000791,CREDIT,PEN,2025-08-04,ACTIVE
ACC001173,CUS000791,CHECKING,PEN,2026-07-18,ACTIVE
ACC001174,CUS000792,CHECKING,USD,2018-10-12,CLOSED
ACC001175,CUS000793,CREDIT,PEN,2020-11-15,ACTIVE
ACC001176,CUS000794,SAVINGS,PEN,2019-02-07,ACTIVE
ACC001177,CUS000795,SAVINGS,PEN,2026-02-21,ACTIVE
ACC001178,CUS000795,CREDIT,PEN,2026-01-27,ACTIVE
ACC001179,CUS000796,CHECKING,USD,2024-08-01,ACTIVE
ACC001180,CUS000797,SAVINGS,PEN,2022-01-08,CLOSED
ACC001181,CUS000798,SAVINGS,PEN,2019-09-21,ACTIVE
ACC001182,CUS000799,CHECKING,PEN,2022-09-22,ACTIVE
ACC001183,CUS000799,CREDIT,PEN,2021-11-28,ACTIVE
ACC001184,CUS000800,CHECKING,PEN,2025-03-02,ACTIVE
ACC001185,CUS000800,CHECKING,USD,2024-03-20,ACTIVE
ACC001186,CUS000801,CHECKING,PEN,2023-11-30,ACTIVE
ACC001187,CUS000802,SAVINGS,USD,2022-03-16,ACTIVE
ACC001188,CUS000802,CREDIT,USD,2026-03-19,ACTIVE
ACC001189,CUS000803,CHECKING,USD,2022-11-01,ACTIVE
ACC001190,CUS000803,SAVINGS,PEN,2025-12-05,ACTIVE
ACC001191,CUS000804,SAVINGS,USD,2023-04-25,ACTIVE
ACC001192,CUS000805,CHECKING,PEN,2021-05-08,ACTIVE
ACC001193,CUS000806,CREDIT,PEN,2025-05-30,ACTIVE
ACC001194,CUS000806,CREDIT,PEN,2022-01-26,ACTIVE
ACC001195,CUS000807,CREDIT,USD,2023-05-25,ACTIVE
ACC001196,CUS000807,CREDIT,PEN,2023-09-19,ACTIVE
ACC001197,CUS000808,CREDIT,USD,2026-01-16,ACTIVE
ACC001198,CUS000808,CHECKING,USD,2018-11-11,ACTIVE
ACC001199,CUS000809,CHECKING,PEN,2021-06-15,ACTIVE
ACC001200,CUS000809,CHECKING,USD,2026-03-22,ACTIVE
ACC001201,CUS000810,CREDIT,USD,2022-09-03,ACTIVE
ACC001202,CUS000810,CHECKING,PEN,2026-05-24,ACTIVE
ACC001203,CUS000811,CHECKING,USD,2023-06-24,ACTIVE
ACC001204,CUS000812,CHECKING,PEN,2020-12-10,ACTIVE
ACC001205,CUS000813,CHECKING,USD,2026-06-09,ACTIVE
ACC001206,CUS000813,CHECKING,PEN,2025-03-08,ACTIVE
ACC001207,CUS000814,CHECKING,USD,2020-06-04,ACTIVE
ACC001208,CUS000814,CREDIT,USD,2025-07-01,ACTIVE
ACC001209,CUS000815,CREDIT,USD,2019-11-04,ACTIVE
ACC001210,CUS000816,SAVINGS,USD,2020-04-21,ACTIVE
ACC001211,CUS000816,CHECKING,PEN,2025-09-22,CLOSED
ACC001212,CUS000817,SAVINGS,USD,2023-08-31,ACTIVE
ACC001213,CUS000817,CREDIT,PEN,2024-05-25,ACTIVE
ACC001214,CUS000818,CHECKING,USD,2021-12-22,ACTIVE
ACC001215,CUS000818,CHECKING,USD,2023-05-10,ACTIVE
ACC001216,CUS000819,CHECKING,PEN,2021-01-14,CLOSED
ACC001217,CUS000820,CREDIT,USD,2024-04-10,ACTIVE
ACC001218,CUS000820,CHECKING,PEN,2022-02-18,ACTIVE
ACC001219,CUS000821,CHECKING,PEN,2024-06-21,ACTIVE
ACC001220,CUS000821,CHECKING,USD,2021-03-09,ACTIVE
ACC001221,CUS000822,CREDIT,PEN,2022-11-27,DORMANT
ACC001222,CUS000823,SAVINGS,USD,2024-07-07,ACTIVE
ACC001223,CUS000824,SAVINGS,USD,2026-07-24,ACTIVE
ACC001224,CUS000825,CREDIT,PEN,2020-09-06,ACTIVE
ACC001225,CUS000825,CHECKING,USD,2024-06-01,ACTIVE
ACC001226,CUS000826,SAVINGS,USD,2023-05-23,ACTIVE
ACC001227,CUS000827,CREDIT,PEN,2021-03-28,ACTIVE
ACC001228,CUS000828,CREDIT,PEN,2021-06-01,ACTIVE
ACC001229,CUS000828,CHECKING,USD,2025-09-14,CLOSED
ACC001230,CUS000829,CHECKING,USD,2025-07-07,ACTIVE
ACC001231,CUS000830,SAVINGS,USD,2019-07-09,ACTIVE
ACC001232,CUS000831,SAVINGS,PEN,2025-09-10,ACTIVE
ACC001233,CUS000832,SAVINGS,USD,2020-09-27,ACTIVE
ACC001234,CUS000833,CREDIT,USD,2024-09-22,ACTIVE
ACC001235,CUS000833,CREDIT,PEN,2022-05-11,ACTIVE
ACC001236,CUS000834,SAVINGS,PEN,2019-01-16,ACTIVE
ACC001237,CUS000834,CREDIT,USD,2020-02-27,ACTIVE
ACC001238,CUS000835,CHECKING,USD,2025-01-22,ACTIVE
ACC001239,CUS000836,CREDIT,PEN,2023-01-20,ACTIVE
ACC001240,CUS000837,CHECKING,PEN,2019-12-20,ACTIVE
ACC001241,CUS000837,CHECKING,USD,2020-10-11,ACTIVE
ACC001242,CUS000838,CREDIT,PEN,2026-02-26,CLOSED
ACC001243,CUS000838,CREDIT,USD,2020-08-02,ACTIVE
ACC001244,CUS000839,CHECKING,USD,2026-07-21,ACTIVE
ACC001245,CUS000839,SAVINGS,PEN,2018-11-23,ACTIVE
ACC001246,CUS000840,CREDIT,PEN,2019-03-07,CLOSED
ACC001247,CUS000841,CREDIT,USD,2018-11-21,ACTIVE
ACC001248,CUS000841,CHECKING,PEN,2021-11-24,ACTIVE
ACC001249,CUS000842,CREDIT,USD,2023-10-03,ACTIVE
ACC001250,CUS000842,CREDIT,USD,2018-12-18,ACTIVE
ACC001251,CUS000843,CHECKING,USD,2023-01-29,ACTIVE
ACC001252,CUS000843,SAVINGS,USD,2019-09-21,ACTIVE
ACC001253,CUS000844,SAVINGS,USD,2025-03-31,ACTIVE
ACC001254,CUS000844,SAVINGS,PEN,2022-05-27,ACTIVE
ACC001255,CUS000845,CREDIT,PEN,2021-06-16,ACTIVE
ACC001256,CUS000846,CHECKING,PEN,2022-01-20,ACTIVE
ACC001257,CUS000847,CREDIT,PEN,2023-06-07,ACTIVE
ACC001258,CUS000847,CHECKING,PEN,2020-05-14,ACTIVE
ACC001259,CUS000848,CHECKING,PEN,2026-05-07,ACTIVE
ACC001260,CUS000848,SAVINGS,USD,2021-02-25,CLOSED
ACC001261,CUS000849,SAVINGS,PEN,2020-05-23,ACTIVE
ACC001262,CUS000850,SAVINGS,USD,2020-04-27,ACTIVE
ACC001263,CUS000850,CREDIT,PEN,2025-07-28,ACTIVE
ACC001264,CUS000851,CHECKING,USD,2019-10-26,ACTIVE
ACC001265,CUS000852,CHECKING,USD,2019-06-28,ACTIVE
ACC001266,CUS000853,SAVINGS,USD,2026-01-25,ACTIVE
ACC001267,CUS000854,CREDIT,USD,2022-09-10,ACTIVE
ACC001268,CUS000855,CHECKING,PEN,2020-05-11,ACTIVE
ACC001269,CUS000855,CHECKING,USD,2019-01-23,ACTIVE
ACC001270,CUS000856,SAVINGS,USD,2024-01-18,ACTIVE
ACC001271,CUS000857,SAVINGS,USD,2026-02-06,ACTIVE
ACC001272,CUS000857,CREDIT,PEN,2021-08-03,ACTIVE
ACC001273,CUS000858,CHECKING,USD,2020-02-15,ACTIVE
ACC001274,CUS000859,SAVINGS,PEN,2020-11-22,DORMANT
ACC001275,CUS000859,CREDIT,PEN,2025-01-17,ACTIVE
ACC001276,CUS000860,SAVINGS,USD,2022-02-05,ACTIVE
ACC001277,CUS000861,CREDIT,PEN,2019-11-23,ACTIVE
ACC001278,CUS000861,CREDIT,USD,2024-01-25,ACTIVE
ACC001279,CUS000862,CHECKING,PEN,2021-02-23,ACTIVE
ACC001280,CUS000862,SAVINGS,USD,2024-06-15,ACTIVE
ACC001281,CUS000863,CREDIT,PEN,2025-06-11,ACTIVE
ACC001282,CUS000864,CREDIT,PEN,2019-08-13,DORMANT
ACC001283,CUS000865,CHECKING,USD,2023-09-14,ACTIVE
ACC001284,CUS000866,CREDIT,PEN,2022-08-27,ACTIVE
ACC001285,CUS000866,CREDIT,USD,2019-12-08,ACTIVE
ACC001286,CUS000867,CREDIT,USD,2021-05-19,ACTIVE
ACC001287,CUS000867,SAVINGS,USD,2025-08-27,ACTIVE
ACC001288,CUS000868,CHECKING,PEN,2022-09-01,ACTIVE
ACC001289,CUS000869,CREDIT,PEN,2021-06-07,ACTIVE
ACC001290,CUS000870,SAVINGS,PEN,2021-07-28,CLOSED
ACC001291,CUS000870,CREDIT,USD,2025-11-08,ACTIVE
ACC001292,CUS000871,SAVINGS,USD,2018-10-01,ACTIVE
ACC001293,CUS000872,CREDIT,USD,2024-07-30,CLOSED
ACC001294,CUS000873,CHECKING,USD,2024-05-15,ACTIVE
ACC001295,CUS000874,CHECKING,USD,2025-03-14,ACTIVE
ACC001296,CUS000875,SAVINGS,PEN,2026-04-18,ACTIVE
ACC001297,CUS000875,CREDIT,PEN,2025-07-30,ACTIVE
ACC001298,CUS000876,SAVINGS,PEN,2022-06-02,ACTIVE
ACC001299,CUS000877,CHECKING,USD,2023-01-10,ACTIVE
ACC001300,CUS000877,SAVINGS,PEN,2021-02-10,ACTIVE
ACC001301,CUS000878,CHECKING,USD,2019-12-14,ACTIVE
ACC001302,CUS000879,SAVINGS,PEN,2024-05-02,ACTIVE
ACC001303,CUS000879,SAVINGS,USD,2022-03-14,CLOSED
ACC001304,CUS000880,CHECKING,USD,2024-02-15,ACTIVE
ACC001305,CUS000880,SAVINGS,PEN,2021-08-10,ACTIVE
ACC001306,CUS000881,CREDIT,PEN,2020-10-04,CLOSED
ACC001307,CUS000882,CREDIT,USD,2018-12-03,ACTIVE
ACC001308,CUS000882,SAVINGS,PEN,2022-02-07,ACTIVE
ACC001309,CUS000883,SAVINGS,USD,2025-05-01,ACTIVE
ACC001310,CUS000883,CREDIT,PEN,2020-08-04,ACTIVE
ACC001311,CUS000884,CREDIT,PEN,2020-06-14,ACTIVE
ACC001312,CUS000885,CHECKING,PEN,2025-01-31,DORMANT
ACC001313,CUS000886,CREDIT,PEN,2020-06-06,ACTIVE
ACC001314,CUS000886,SAVINGS,USD,2023-11-18,ACTIVE
ACC001315,CUS000887,CREDIT,USD,2024-05-21,ACTIVE
ACC001316,CUS000887,SAVINGS,PEN,2026-02-12,ACTIVE
ACC001317,CUS000888,SAVINGS,PEN,2023-05-24,ACTIVE
ACC001318,CUS000889,CREDIT,PEN,2025-07-07,ACTIVE
ACC001319,CUS000890,SAVINGS,PEN,2024-10-06,ACTIVE
ACC001320,CUS000890,CHECKING,PEN,2021-11-27,ACTIVE
ACC001321,CUS000891,CREDIT,PEN,2019-10-27,ACTIVE
ACC001322,CUS000891,CHECKING,USD,2022-12-31,ACTIVE
ACC001323,CUS000892,CREDIT,USD,2023-02-21,ACTIVE
ACC001324,CUS000893,CHECKING,USD,2024-04-15,DORMANT
ACC001325,CUS000894,CHECKING,PEN,2025-05-06,DORMANT
ACC001326,CUS000894,CREDIT,PEN,2023-08-30,ACTIVE
ACC001327,CUS000895,SAVINGS,PEN,2024-07-14,ACTIVE
ACC001328,CUS000896,CHECKING,USD,2024-12-20,DORMANT
ACC001329,CUS000897,SAVINGS,USD,2023-02-16,ACTIVE
ACC001330,CUS000898,CREDIT,USD,2020-12-18,ACTIVE
ACC001331,CUS000899,CHECKING,USD,2023-02-25,ACTIVE
ACC001332,CUS000900,SAVINGS,PEN,2021-09-08,ACTIVE
ACC001333,CUS000900,SAVINGS,PEN,2024-09-24,ACTIVE
ACC001334,CUS000901,CHECKING,USD,2021-09-27,ACTIVE
ACC001335,CUS000902,CHECKING,PEN,2019-12-20,ACTIVE
ACC001336,CUS000902,CREDIT,PEN,2024-04-03,ACTIVE
ACC001337,CUS000903,CHECKING,PEN,2023-05-23,CLOSED
ACC001338,CUS000903,CHECKING,USD,2021-05-03,ACTIVE
ACC001339,CUS000904,CREDIT,USD,2022-02-22,ACTIVE
ACC001340,CUS000904,CREDIT,USD,2026-03-07,ACTIVE
ACC001341,CUS000905,SAVINGS,PEN,2022-12-28,DORMANT
ACC001342,CUS000905,SAVINGS,PEN,2019-03-01,ACTIVE
ACC001343,CUS000906,SAVINGS,PEN,2024-05-21,ACTIVE
ACC001344,CUS000907,SAVINGS,USD,2023-11-30,ACTIVE
ACC001345,CUS000907,SAVINGS,PEN,2023-06-26,ACTIVE
ACC001346,CUS000908,CHECKING,PEN,2018-12-19,ACTIVE
ACC001347,CUS000909,SAVINGS,USD,2021-11-23,ACTIVE
ACC001348,CUS000909,SAVINGS,USD,2024-08-20,ACTIVE
ACC001349,CUS000910,CREDIT,USD,2019-03-02,ACTIVE
ACC001350,CUS000910,CHECKING,PEN,2018-10-04,ACTIVE
ACC001351,CUS000911,CREDIT,USD,2019-08-24,ACTIVE
ACC001352,CUS000911,CREDIT,PEN,2025-03-06,ACTIVE
ACC001353,CUS000912,CREDIT,PEN,2023-10-26,ACTIVE
ACC001354,CUS000913,SAVINGS,PEN,2018-12-05,ACTIVE
ACC001355,CUS000913,SAVINGS,PEN,2026-02-03,ACTIVE
ACC001356,CUS000914,SAVINGS,USD,2020-08-22,ACTIVE
ACC001357,CUS000914,CHECKING,PEN,2023-07-21,ACTIVE
ACC001358,CUS000915,SAVINGS,USD,2023-12-01,ACTIVE
ACC001359,CUS000915,SAVINGS,USD,2026-03-30,DORMANT
ACC001360,CUS000916,CREDIT,USD,2019-03-25,DORMANT
ACC001361,CUS000916,SAVINGS,PEN,2022-11-22,ACTIVE
ACC001362,CUS000917,SAVINGS,PEN,2018-09-26,ACTIVE
ACC001363,CUS000918,CREDIT,PEN,2025-06-21,ACTIVE
ACC001364,CUS000918,CHECKING,PEN,2026-06-29,ACTIVE
ACC001365,CUS000919,CHECKING,PEN,2019-11-23,ACTIVE
ACC001366,CUS000919,SAVINGS,USD,2021-02-27,ACTIVE
ACC001367,CUS000920,SAVINGS,PEN,2025-08-05,ACTIVE
ACC001368,CUS000921,CREDIT,USD,2023-10-08,ACTIVE
ACC001369,CUS000921,SAVINGS,USD,2020-04-21,ACTIVE
ACC001370,CUS000922,SAVINGS,PEN,2023-10-17,DORMANT
ACC001371,CUS000923,SAVINGS,USD,2019-12-08,ACTIVE
ACC001372,CUS000923,SAVINGS,USD,2025-05-30,ACTIVE
ACC001373,CUS000924,CHECKING,USD,2022-03-25,CLOSED
ACC001374,CUS000925,CREDIT,USD,2023-11-29,ACTIVE
ACC001375,CUS000925,CHECKING,USD,2021-06-20,ACTIVE
ACC001376,CUS000926,SAVINGS,USD,2021-04-20,ACTIVE
ACC001377,CUS000927,SAVINGS,USD,2020-01-09,ACTIVE
ACC001378,CUS000928,CHECKING,USD,2023-02-23,ACTIVE
ACC001379,CUS000928,SAVINGS,PEN,2020-05-08,ACTIVE
ACC001380,CUS000929,SAVINGS,PEN,2021-10-06,ACTIVE
ACC001381,CUS000930,CREDIT,USD,2022-01-05,DORMANT
ACC001382,CUS000931,CREDIT,PEN,2021-06-05,CLOSED
ACC001383,CUS000931,SAVINGS,USD,2022-08-15,ACTIVE
ACC001384,CUS000932,SAVINGS,PEN,2024-04-24,ACTIVE
ACC001385,CUS000933,CREDIT,PEN,2022-05-04,ACTIVE
ACC001386,CUS000933,CHECKING,USD,2020-11-03,ACTIVE
ACC001387,CUS000934,SAVINGS,USD,2021-12-25,ACTIVE
ACC001388,CUS000935,CREDIT,PEN,2023-06-03,DORMANT
ACC001389,CUS000936,CREDIT,PEN,2020-02-26,CLOSED
ACC001390,CUS000937,CREDIT,PEN,2019-05-04,CLOSED
ACC001391,CUS000937,CREDIT,PEN,2024-05-16,ACTIVE
ACC001392,CUS000938,CREDIT,USD,2025-04-21,ACTIVE
ACC001393,CUS000938,SAVINGS,USD,2022-02-18,ACTIVE
ACC001394,CUS000939,SAVINGS,PEN,2025-06-11,ACTIVE
ACC001395,CUS000939,CHECKING,PEN,2020-05-30,ACTIVE
ACC001396,CUS000940,CHECKING,USD,2020-12-16,ACTIVE
ACC001397,CUS000940,CREDIT,PEN,2019-04-14,ACTIVE
ACC001398,CUS000941,CHECKING,USD,2019-07-05,ACTIVE
ACC001399,CUS000942,CREDIT,USD,2025-10-27,ACTIVE
ACC001400,CUS000943,SAVINGS,USD,2021-06-04,ACTIVE
ACC001401,CUS000943,CHECKING,PEN,2026-04-18,ACTIVE
ACC001402,CUS000944,CHECKING,USD,2019-11-17,ACTIVE
ACC001403,CUS000944,SAVINGS,PEN,2023-01-20,ACTIVE
ACC001404,CUS000945,SAVINGS,USD,2024-11-24,ACTIVE
ACC001405,CUS000945,SAVINGS,USD,2025-03-23,ACTIVE
ACC001406,CUS000946,SAVINGS,PEN,2018-09-10,ACTIVE
ACC001407,CUS000947,CREDIT,USD,2018-10-03,ACTIVE
ACC001408,CUS000947,CREDIT,USD,2024-05-10,DORMANT
ACC001409,CUS000948,CHECKING,PEN,2022-07-13,ACTIVE
ACC001410,CUS000949,CREDIT,PEN,2019-08-01,ACTIVE
ACC001411,CUS000950,CHECKING,PEN,2024-03-29,ACTIVE
ACC001412,CUS000951,SAVINGS,USD,2025-06-15,ACTIVE
ACC001413,CUS000952,CHECKING,USD,2026-07-27,CLOSED
ACC001414,CUS000953,CREDIT,PEN,2024-01-11,DORMANT
ACC001415,CUS000954,CREDIT,PEN,2024-04-27,ACTIVE
ACC001416,CUS000954,SAVINGS,USD,2022-04-30,ACTIVE
ACC001417,CUS000955,CREDIT,USD,2022-08-01,ACTIVE
ACC001418,CUS000955,CHECKING,PEN,2021-07-21,ACTIVE
ACC001419,CUS000956,CHECKING,USD,2021-11-21,ACTIVE
ACC001420,CUS000956,SAVINGS,USD,2022-06-26,ACTIVE
ACC001421,CUS000957,CHECKING,USD,2022-02-25,ACTIVE
ACC001422,CUS000958,SAVINGS,USD,2022-02-20,ACTIVE
ACC001423,CUS000958,CREDIT,USD,2021-01-11,ACTIVE
ACC001424,CUS000959,SAVINGS,USD,2024-09-09,ACTIVE
ACC001425,CUS000959,CREDIT,PEN,2021-12-29,ACTIVE
ACC001426,CUS000960,CREDIT,USD,2023-10-22,ACTIVE
ACC001427,CUS000960,SAVINGS,PEN,2022-10-21,ACTIVE
ACC001428,CUS000961,CREDIT,USD,2025-11-03,ACTIVE
ACC001429,CUS000962,SAVINGS,PEN,2019-05-08,ACTIVE
ACC001430,CUS000962,CREDIT,PEN,2023-11-23,ACTIVE
ACC001431,CUS000963,CREDIT,USD,2018-11-30,ACTIVE
ACC001432,CUS000963,SAVINGS,USD,2022-12-28,ACTIVE
ACC001433,CUS000964,SAVINGS,USD,2024-05-19,ACTIVE
ACC001434,CUS000964,SAVINGS,USD,2025-10-29,ACTIVE
ACC001435,CUS000965,CREDIT,PEN,2020-04-13,ACTIVE
ACC001436,CUS000966,CREDIT,USD,2019-11-28,ACTIVE
ACC001437,CUS000967,CHECKING,USD,2019-02-19,ACTIVE
ACC001438,CUS000967,CREDIT,PEN,2023-12-12,ACTIVE
ACC001439,CUS000968,CHECKING,USD,2025-01-08,ACTIVE
ACC001440,CUS000969,CREDIT,USD,2020-06-28,ACTIVE
ACC001441,CUS000969,SAVINGS,USD,2021-08-17,ACTIVE
ACC001442,CUS000970,CREDIT,PEN,2020-10-05,ACTIVE
ACC001443,CUS000971,CREDIT,PEN,2022-12-24,ACTIVE
ACC001444,CUS000972,CHECKING,PEN,2025-02-02,ACTIVE
ACC001445,CUS000972,SAVINGS,USD,2022-01-25,ACTIVE
ACC001446,CUS000973,SAVINGS,PEN,2025-05-19,ACTIVE
ACC001447,CUS000973,CHECKING,USD,2021-02-20,ACTIVE
ACC001448,CUS000974,CREDIT,USD,2025-04-25,ACTIVE
ACC001449,CUS000975,CREDIT,PEN,2022-07-22,ACTIVE
ACC001450,CUS000976,SAVINGS,USD,2026-01-26,ACTIVE
ACC001451,CUS000976,CHECKING,USD,2021-11-05,ACTIVE
ACC001452,CUS000977,CREDIT,PEN,2023-10-30,DORMANT
ACC001453,CUS000977,CREDIT,USD,2024-11-03,ACTIVE
ACC001454,CUS000978,CHECKING,PEN,2020-01-08,ACTIVE
ACC001455,CUS000979,SAVINGS,USD,2021-12-26,DORMANT
ACC001456,CUS000979,CREDIT,PEN,2024-06-30,DORMANT
ACC001457,CUS000980,CREDIT,USD,2021-05-07,ACTIVE
ACC001458,CUS000981,SAVINGS,PEN,2026-04-10,ACTIVE
ACC001459,CUS000982,CHECKING,USD,2019-02-27,ACTIVE
ACC001460,CUS000982,CREDIT,USD,2021-03-03,ACTIVE
ACC001461,CUS000983,CREDIT,USD,2021-06-06,DORMANT
ACC001462,CUS000984,CHECKING,PEN,2019-04-10,ACTIVE
ACC001463,CUS000984,SAVINGS,PEN,2021-05-08,ACTIVE
ACC001464,CUS000985,SAVINGS,USD,2019-07-06,ACTIVE
ACC001465,CUS000985,CHECKING,USD,2025-04-30,ACTIVE
ACC001466,CUS000986,CREDIT,USD,2024-01-04,ACTIVE
ACC001467,CUS000986,CREDIT,PEN,2022-04-26,ACTIVE
ACC001468,CUS000987,CREDIT,PEN,2019-12-15,ACTIVE
ACC001469,CUS000988,SAVINGS,PEN,2024-09-06,ACTIVE
ACC001470,CUS000988,SAVINGS,PEN,2023-08-11,ACTIVE
ACC001471,CUS000989,SAVINGS,USD,2025-08-16,ACTIVE
ACC001472,CUS000990,CHECKING,USD,2023-05-03,CLOSED
ACC001473,CUS000990,CHECKING,PEN,2022-12-03,ACTIVE
ACC001474,CUS000991,CHECKING,USD,2021-02-10,ACTIVE
ACC001475,CUS000991,CREDIT,USD,2019-09-09,ACTIVE
ACC001476,CUS000992,CREDIT,USD,2023-03-05,ACTIVE
ACC001477,CUS000993,CHECKING,USD,2018-12-20,ACTIVE
ACC001478,CUS000993,SAVINGS,USD,2019-04-05,ACTIVE
ACC001479,CUS000994,CREDIT,PEN,2025-07-17,ACTIVE
ACC001480,CUS000995,CREDIT,PEN,2021-09-27,ACTIVE
ACC001481,CUS000995,CHECKING,PEN,2026-07-27,ACTIVE
ACC001482,CUS000996,CHECKING,PEN,2026-04-27,ACTIVE
ACC001483,CUS000997,CREDIT,USD,2025-09-11,ACTIVE
ACC001484,CUS000998,SAVINGS,PEN,2025-05-02,ACTIVE
ACC001485,CUS000998,CREDIT,USD,2019-12-21,ACTIVE
ACC001486,CUS000999,CREDIT,PEN,2021-12-07,ACTIVE
ACC001487,CUS000999,CREDIT,PEN,2024-12-06,ACTIVE
ACC001488,CUS001000,SAVINGS,USD,2023-05-27,ACTIVE
ACC001489,CUS001000,CHECKING,PEN,2020-11-04,ACTIVE
